"SainteAmbroisePorterBaltic100x - RawData"
"Wavelength nm.","Abs."
796.00,0.045
797.00,0.045
798.00,0.045
799.00,0.044
800.00,0.044
801.00,0.044
802.00,0.044
803.00,0.044
804.00,0.044
805.00,0.044
806.00,0.044
807.00,0.044
808.00,0.044
809.00,0.044
810.00,0.044
811.00,0.044
812.00,0.044
813.00,0.044
814.00,0.044
815.00,0.044
816.00,0.044
817.00,0.044
818.00,0.044
819.00,0.044
820.00,0.045
821.00,0.045
822.00,0.045
823.00,0.045
824.00,0.046
825.00,0.046
826.00,0.046
827.00,0.047
828.00,0.047
829.00,0.048
830.00,0.048
831.00,0.049
832.00,0.049
833.00,0.050
834.00,0.050
835.00,0.050
836.00,0.051
837.00,0.051
838.00,0.051
839.00,0.051
840.00,0.051
841.00,0.051
842.00,0.051
843.00,0.052
844.00,0.052
845.00,0.052
846.00,0.052
847.00,0.052
848.00,0.052
849.00,0.052
850.00,0.052
851.00,0.052
852.00,0.053
853.00,0.053
854.00,0.053
855.00,0.053
856.00,0.053
857.00,0.053
858.00,0.053
859.00,0.053
860.00,0.054
861.00,0.054
862.00,0.054
863.00,0.054
864.00,0.054
865.00,0.054
866.00,0.054
867.00,0.054
868.00,0.055
869.00,0.055
870.00,0.055
871.00,0.055
872.00,0.055
873.00,0.055
874.00,0.055
875.00,0.056
876.00,0.056
877.00,0.056
878.00,0.056
879.00,0.057
880.00,0.057
881.00,0.057
882.00,0.057
883.00,0.057
884.00,0.058
885.00,0.058
886.00,0.058
887.00,0.059
888.00,0.059
889.00,0.059
890.00,0.059
891.00,0.060
892.00,0.060
893.00,0.060
894.00,0.060
895.00,0.060
896.00,0.061
897.00,0.061
898.00,0.061
899.00,0.061
900.00,0.062
